x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0666666667,0,0,0,0.038490017965220065,0.98983,0.0,0.0,0.01017,0.0,0.0,0.0,0.0
0.0,0.0666666667,0.0,0,0,0,0.038490017965220065,0.98918,0.0,0.01082,0.0,0.0,0.0,0.0,0.0
0.0666666667,0.0,0.0,0,0,0,0.038490017965220065,0.98938,0.01062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1333333333,0,0,0,0.07698003587270509,0.95709,0.0,0.0,0.04291,0.0,0.0,0.0,0.0
0.0,0.1333333333,0.0,0,0,0,0.07698003587270509,0.95628,0.0,0.04372,0.0,0.0,0.0,0.0,0.0
0.1333333333,0.0,0.0,0,0,0,0.07698003587270509,0.95705,0.04295,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0,0,0,0.11547005383792516,0.9043,0.0,0.0,0.0957,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0,0,0,0.11547005383792516,0.9048,0.0,0.0952,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0,0,0,0.11547005383792516,0.90542,0.09458,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2666666667,0,0,0,0.15396007180314522,0.83458,0.0,0.0,0.16542,0.0,0.0,0.0,0.0
0.0,0.2666666667,0.0,0,0,0,0.15396007180314522,0.83611,0.0,0.16389,0.0,0.0,0.0,0.0,0.0
0.2666666667,0.0,0.0,0,0,0,0.15396007180314522,0.83408,0.16592,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3333333333,0,0,0,0.19245008971063024,0.74999,0.0,0.0,0.25001,0.0,0.0,0.0,0.0
0.0,0.3333333333,0.0,0,0,0,0.19245008971063024,0.74949,0.0,0.25051,0.0,0.0,0.0,0.0,0.0
0.3333333333,0.0,0.0,0,0,0,0.19245008971063024,0.75089,0.24911,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4,0,0,0,0.23094010767585033,0.65608,0.0,0.0,0.34392,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0,0,0,0.23094010767585033,0.65478,0.0,0.34522,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0,0,0,0.23094010767585033,0.65601,0.34399,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4666666667,0,0,0,0.2694301256410704,0.55169,0.0,0.0,0.44831,0.0,0.0,0.0,0.0
0.0,0.4666666667,0.0,0,0,0,0.2694301256410704,0.55176,0.0,0.44824,0.0,0.0,0.0,0.0,0.0
0.4666666667,0.0,0.0,0,0,0,0.2694301256410704,0.55415,0.44585,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5333333333,0,0,0,0.3079201435485554,0.44753,0.0,0.0,0.55247,0.0,0.0,0.0,0.0
0.0,0.5333333333,0.0,0,0,0,0.3079201435485554,0.44926,0.0,0.55074,0.0,0.0,0.0,0.0,0.0
0.5333333333,0.0,0.0,0,0,0,0.3079201435485554,0.45073,0.54927,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6,0,0,0,0.34641016151377546,0.34499,0.0,0.0,0.65501,0.0,0.0,0.0,0.0
0.0,0.6,0.0,0,0,0,0.34641016151377546,0.34496,0.0,0.65504,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0,0,0,0.34641016151377546,0.34353,0.65647,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6666666667,0,0,0,0.3849001794789955,0.25085,0.0,0.0,0.74915,0.0,0.0,0.0,0.0
0.0,0.6666666667,0.0,0,0,0,0.3849001794789955,0.25347,0.0,0.74653,0.0,0.0,0.0,0.0,0.0
0.6666666667,0.0,0.0,0,0,0,0.3849001794789955,0.25077,0.74923,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.7333333333,0,0,0,0.42339019738648054,0.1653,0.0,0.0,0.8347,0.0,0.0,0.0,0.0
0.0,0.7333333333,0.0,0,0,0,0.42339019738648054,0.16413,0.0,0.83587,0.0,0.0,0.0,0.0,0.0
0.7333333333,0.0,0.0,0,0,0,0.42339019738648054,0.16482,0.83518,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8,0,0,0,0.46188021535170065,0.09431,0.0,0.0,0.90569,0.0,0.0,0.0,0.0
0.0,0.8,0.0,0,0,0,0.46188021535170065,0.09547,0.0,0.90453,0.0,0.0,0.0,0.0,0.0
0.8,0.0,0.0,0,0,0,0.46188021535170065,0.09473,0.90527,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8666666667,0,0,0,0.5003702333169208,0.04314,0.0,0.0,0.95686,0.0,0.0,0.0,0.0
0.0,0.8666666667,0.0,0,0,0,0.5003702333169208,0.04408,0.0,0.95592,0.0,0.0,0.0,0.0,0.0
0.8666666667,0.0,0.0,0,0,0,0.5003702333169208,0.04331,0.95669,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9333333333,0,0,0,0.5388602512244057,0.01053,0.0,0.0,0.98947,0.0,0.0,0.0,0.0
0.0,0.9333333333,0.0,0,0,0,0.5388602512244057,0.01045,0.0,0.98955,0.0,0.0,0.0,0.0,0.0
0.9333333333,0.0,0.0,0,0,0,0.5388602512244057,0.01067,0.98933,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0,0,0,0.5773502691896258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0,0,0,0.5773502691896258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0,0,0,0.5773502691896258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0666666667,0.0666666667,0,0,0,0.05443310542239829,0.97873,0.0,0.01048,0.01066,0.0,0.00013,0.0,0.0
