x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.12547,0.12517,0.12522,0.12544,0.12405,0.1249,0.12432,0.12543
0.0,0.0,0.0666666667,0.5,0.5,0.5,0.478810253910283,0.18566,0.18715,0.18842,0.06237,0.18753,0.06338,0.06227,0.06322
0.0,0.0666666667,0.0,0.5,0.5,0.5,0.478810253910283,0.18575,0.18524,0.06244,0.19024,0.06197,0.06271,0.18807,0.06358
0.0666666667,0.0,0.0,0.5,0.5,0.5,0.478810253910283,0.18701,0.06278,0.1854,0.18717,0.06267,0.18876,0.06322,0.06299
0.0,0.0,0.1333333333,0.5,0.5,0.5,0.45987115748830093,0.20957,0.21116,0.21049,0.03985,0.20784,0.04109,0.0397,0.0403
0.0,0.1333333333,0.0,0.5,0.5,0.5,0.45987115748830093,0.2108,0.2099,0.03995,0.21039,0.03963,0.0405,0.20884,0.03999
0.1333333333,0.0,0.0,0.5,0.5,0.5,0.45987115748830093,0.20977,0.04038,0.20806,0.20889,0.03957,0.21201,0.04082,0.0405
0.0,0.0,0.2,0.5,0.5,0.5,0.4434711565216691,0.22533,0.22423,0.22528,0.02436,0.22562,0.02449,0.02493,0.02576
0.0,0.2,0.0,0.5,0.5,0.5,0.4434711565216691,0.226,0.22442,0.025,0.22638,0.02536,0.02465,0.223,0.02519
0.2,0.0,0.0,0.5,0.5,0.5,0.4434711565216691,0.22686,0.0258,0.22424,0.22298,0.02492,0.22541,0.02553,0.02426
0.0,0.0,0.2666666667,0.5,0.5,0.5,0.4299009360418161,0.23766,0.23658,0.2335,0.01341,0.23518,0.01415,0.0146,0.01492
0.0,0.2666666667,0.0,0.5,0.5,0.5,0.4299009360418161,0.23347,0.23447,0.01451,0.23794,0.01466,0.01409,0.23551,0.01535
0.2666666667,0.0,0.0,0.5,0.5,0.5,0.4299009360418161,0.23473,0.01457,0.23582,0.23784,0.01372,0.23468,0.01469,0.01395
0.0,0.0,0.3333333333,0.5,0.5,0.5,0.4194352464083457,0.24201,0.24227,0.2445,0.00745,0.24173,0.00734,0.00726,0.00744
0.0,0.3333333333,0.0,0.5,0.5,0.5,0.4194352464083457,0.24273,0.24371,0.00651,0.24318,0.00707,0.00679,0.24244,0.00757
0.3333333333,0.0,0.0,0.5,0.5,0.5,0.4194352464083457,0.24191,0.00754,0.24464,0.24486,0.00707,0.24013,0.00726,0.00659
0.0,0.0,0.4,0.5,0.5,0.5,0.41231056256176607,0.24714,0.24965,0.24577,0.00281,0.24679,0.00274,0.00248,0.00262
0.0,0.4,0.0,0.5,0.5,0.5,0.41231056256176607,0.24755,0.24776,0.00266,0.24668,0.00272,0.00252,0.24762,0.00249
0.4,0.0,0.0,0.5,0.5,0.5,0.41231056256176607,0.24429,0.00243,0.24755,0.2497,0.00243,0.2484,0.0027,0.0025
0.0,0.0,0.4666666667,0.5,0.5,0.5,0.40870164794908315,0.25012,0.24908,0.24958,0.00022,0.25019,0.0003,0.00026,0.00025
0.0,0.4666666667,0.0,0.5,0.5,0.5,0.40870164794908315,0.2479,0.24872,0.00036,0.25109,0.00022,0.00034,0.25103,0.00034
0.4666666667,0.0,0.0,0.5,0.5,0.5,0.40870164794908315,0.2522,0.00026,0.24854,0.25009,0.00031,0.248,0.00028,0.00032
0.0,0.0,0.5333333333,0.5,0.5,0.5,0.40870164794908315,0.25036,0.24795,0.2499,0.00026,0.25062,0.00035,0.00024,0.00032
0.0,0.5333333333,0.0,0.5,0.5,0.5,0.40870164794908315,0.24796,0.24832,0.00036,0.2508,0.00034,0.00025,0.25165,0.00032
0.5333333333,0.0,0.0,0.5,0.5,0.5,0.40870164794908315,0.2526,0.00029,0.24859,0.25027,0.0003,0.24734,0.00035,0.00026
0.0,0.0,0.6,0.5,0.5,0.5,0.41231056256176607,0.2452,0.24955,0.24805,0.00251,0.24677,0.00259,0.00275,0.00258
0.0,0.6,0.0,0.5,0.5,0.5,0.41231056256176607,0.24788,0.24653,0.0026,0.24644,0.00271,0.00235,0.24884,0.00265
