x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.0,0.6,0.4,0,0,0,0.4163331998932266,0.23976,0.0,0.36072,0.15951,0.0,0.24001,0.0,0.0
0.4,0.0,0.6,0,0,0,0.4163331998932266,0.23814,0.15929,0.0,0.36173,0.0,0.0,0.24084,0.0
0.4,0.6,0.0,0,0,0,0.4163331998932266,0.23973,0.16001,0.36153,0.0,0.23873,0.0,0.0,0.0
0.6,0.0,0.4,0,0,0,0.4163331998932266,0.23886,0.35984,0.0,0.16142,0.0,0.0,0.23988,0.0
0.6,0.4,0.0,0,0,0,0.4163331998932266,0.23845,0.35905,0.16206,0.0,0.24044,0.0,0.0,0.0
0.0,0.4,0.8,0,0,0,0.5163977794943223,0.11919,0.0,0.08025,0.48088,0.0,0.31968,0.0,0.0
0.0,0.8,0.4,0,0,0,0.5163977794943223,0.11875,0.0,0.47895,0.08075,0.0,0.32155,0.0,0.0
0.4,0.0,0.8,0,0,0,0.5163977794943223,0.12191,0.07982,0.0,0.47818,0.0,0.0,0.32009,0.0
0.4,0.8,0.0,0,0,0,0.5163977794943223,0.11843,0.07818,0.4806,0.0,0.32279,0.0,0.0,0.0
0.8,0.0,0.4,0,0,0,0.5163977794943223,0.11982,0.48296,0.0,0.07826,0.0,0.0,0.31896,0.0
0.8,0.4,0.0,0,0,0,0.5163977794943223,0.11886,0.48036,0.07884,0.0,0.32194,0.0,0.0,0.0
0.0,0.4,1.0,0,0,0,0.6218252702059212,0.0,0.0,0.0,0.59696,0.0,0.40304,0.0,0.0
0.0,1.0,0.4,0,0,0,0.6218252702059212,0.0,0.0,0.59902,0.0,0.0,0.40098,0.0,0.0
0.4,0.0,1.0,0,0,0,0.6218252702059212,0.0,0.0,0.0,0.6011,0.0,0.0,0.3989,0.0
0.4,1.0,0.0,0,0,0,0.6218252702059212,0.0,0.0,0.60215,0.0,0.39785,0.0,0.0,0.0
1.0,0.0,0.4,0,0,0,0.6218252702059212,0.0,0.60138,0.0,0.0,0.0,0.0,0.39862,0.0
1.0,0.4,0.0,0,0,0,0.6218252702059212,0.0,0.59857,0.0,0.0,0.40143,0.0,0.0,0.0
0.0,0.6,0.6,0,0,0,0.48989794855663565,0.16085,0.0,0.23879,0.23783,0.0,0.36253,0.0,0.0
0.6,0.0,0.6,0,0,0,0.48989794855663565,0.16003,0.24076,0.0,0.24146,0.0,0.0,0.35775,0.0
0.6,0.6,0.0,0,0,0,0.48989794855663565,0.15698,0.24068,0.24045,0.0,0.36189,0.0,0.0,0.0
0.0,0.6,0.8,0,0,0,0.5773502691896258,0.08005,0.0,0.11989,0.32135,0.0,0.47871,0.0,0.0
0.0,0.8,0.6,0,0,0,0.5773502691896258,0.07945,0.0,0.31825,0.12058,0.0,0.48172,0.0,0.0
0.6,0.0,0.8,0,0,0,0.5773502691896258,0.07952,0.11995,0.0,0.31965,0.0,0.0,0.48088,0.0
0.6,0.8,0.0,0,0,0,0.5773502691896258,0.07991,0.11945,0.32074,0.0,0.4799,0.0,0.0,0.0
0.8,0.0,0.6,0,0,0,0.5773502691896258,0.07965,0.31819,0.0,0.12081,0.0,0.0,0.48135,0.0
0.8,0.6,0.0,0,0,0,0.5773502691896258,0.07842,0.32119,0.12103,0.0,0.47936,0.0,0.0,0.0
0.0,0.6,1.0,0,0,0,0.6733003292241385,0.0,0.0,0.0,0.39908,0.0,0.60092,0.0,0.0
0.0,1.0,0.6,0,0,0,0.6733003292241385,0.0,0.0,0.40157,0.0,0.0,0.59843,0.0,0.0
0.6,0.0,1.0,0,0,0,0.6733003292241385,0.0,0.0,0.0,0.39934,0.0,0.0,0.60066,0.0
0.6,1.0,0.0,0,0,0,0.6733003292241385,0.0,0.0,0.40262,0.0,0.59738,0.0,0.0,0.0
1.0,0.0,0.6,0,0,0,0.6733003292241385,0.0,0.39781,0.0,0.0,0.0,0.0,0.60219,0.0
1.0,0.6,0.0,0,0,0,0.6733003292241385,0.0,0.40217,0.0,0.0,0.59783,0.0,0.0,0.0
0.0,0.8,0.8,0,0,0,0.653197264742181,0.04009,0.0,0.16006,0.16025,0.0,0.6396,0.0,0.0
0.8,0.0,0.8,0,0,0,0.653197264742181,0.04043,0.15936,0.0,0.16047,0.0,0.0,0.63974,0.0
0.8,0.8,0.0,0,0,0,0.653197264742181,0.04105,0.15854,0.16241,0.0,0.638,0.0,0.0,0.0
0.0,0.8,1.0,0,0,0,0.7393691004272945,0.0,0.0,0.0,0.20073,0.0,0.79927,0.0,0.0
0.0,1.0,0.8,0,0,0,0.7393691004272945,0.0,0.0,0.19926,0.0,0.0,0.80074,0.0,0.0
0.8,0.0,1.0,0,0,0,0.7393691004272945,0.0,0.0,0.0,0.19886,0.0,0.0,0.80114,0.0
0.8,1.0,0.0,0,0,0,0.7393691004272945,0.0,0.0,0.2005,0.0,0.7995,0.0,0.0,0.0
1.0,0.0,0.8,0,0,0,0.7393691004272945,0.0,0.20192,0.0,0.0,0.0,0.0,0.79808,0.0
1.0,0.8,0.0,0,0,0,0.7393691004272945,0.0,0.20258,0.0,0.0,0.79742,0.0,0.0,0.0
0.0,1.0,1.0,0,0,0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0,0,0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,0,0,0,0.8164965809277261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,0.2,0.2,0,0,0,0.20000000000000004,0.51055,0.12866,0.1281,0.12818,0.03147,0.03306,0.03204,0.00794
0.2,0.2,0.4,0,0,0,0.28284271247461906,0.38312,0.09689,0.09568,0.25477,0.02415,0.06485,0.06519,0.01535
0.2,0.4,0.2,0,0,0,0.28284271247461906,0.38437,0.09657,0.2551,0.09665,0.06351,0.06424,0.02392,0.01564
0.4,0.2,0.2,0,0,0,0.28284271247461906,0.3825,0.25528,0.0975,0.09507,0.06431,0.02443,0.06511,0.0158
0.2,0.2,0.6,0,0,0,0.38297084310253526,0.25577,0.06545,0.06403,0.38281,0.01606,0.09505,0.09662,0.02421
0.2,0.6,0.2,0,0,0,0.3829708431025353,0.2574,0.06442,0.38336,0.06395,0.09555,0.09538,0.01519,0.02475
0.6,0.2,0.2,0,0,0,0.3829708431025353,0.25415,0.38374,0.06457,0.06476,0.09612,0.01596,0.09616,0.02454
0.2,0.2,0.8,0,0,0,0.4898979485566357,0.12731,0.0323,0.03166,0.51239,0.00825,0.12993,0.12654,0.03162
0.2,0.8,0.2,0,0,0,0.4898979485566357,0.12906,0.03226,0.51254,0.03229,0.12685,0.12772,0.00756,0.03172
0.8,0.2,0.2,0,0,0,0.4898979485566357,0.12944,0.51113,0.0314,0.03176,0.12855,0.00807,0.12824,0.03141
0.2,0.2,1.0,0,0,0,0.6000000000000001,0.0,0.0,0.0,0.63926,0.0,0.15996,0.16064,0.04014
0.2,1.0,0.2,0,0,0,0.6000000000000001,0.0,0.0,0.63945,0.0,0.15981,0.16159,0.0,0.03915
1.0,0.2,0.2,0,0,0,0.6000000000000001,0.0,0.63915,0.0,0.0,0.15928,0.0,0.16122,0.04035
0.2,0.4,0.4,0,0,0,0.3464101615137755,0.28765,0.07293,0.19146,0.19167,0.04792,0.12762,0.04835,0.0324
0.4,0.2,0.4,0,0,0,0.3464101615137755,0.28753,0.19248,0.07132,0.19188,0.04768,0.04914,0.12869,0.03128
0.4,0.4,0.2,0,0,0,0.3464101615137755,0.28828,0.19156,0.19258,0.07144,0.12759,0.04924,0.04764,0.03167
0.2,0.4,0.6,0,0,0,0.4320493798938574,0.19293,0.0479,0.12671,0.28776,0.03154,0.19301,0.07243,0.04772
0.2,0.6,0.4,0,0,0,0.4320493798938574,0.19266,0.0469,0.28753,0.12773,0.07336,0.19006,0.03263,0.04913
0.4,0.2,0.6,0,0,0,0.4320493798938574,0.19231,0.12886,0.04863,0.28686,0.03097,0.07419,0.19079,0.04739
0.4,0.6,0.2,0,0,0,0.4320493798938574,0.19197,0.12751,0.28701,0.04799,0.19264,0.0727,0.03108,0.0491
0.6,0.2,0.4,0,0,0,0.4320493798938574,0.19191,0.28875,0.04691,0.12744,0.07169,0.03132,0.1928,0.04918
0.6,0.4,0.2,0,0,0,0.4320493798938574,0.19181,0.28811,0.12738,0.04912,0.1934,0.03193,0.07034,0.04791
0.2,0.4,0.8,0,0,0,0.5291502622129182,0.09582,0.02465,0.06419,0.38397,0.01525,0.25623,0.09549,0.0644
0.2,0.8,0.4,0,0,0,0.5291502622129182,0.09608,0.02312,0.38373,0.06558,0.09558,0.25597,0.0165,0.06344
0.4,0.2,0.8,0,0,0,0.5291502622129182,0.09568,0.06409,0.02435,0.38307,0.01614,0.0957,0.25495,0.06602
0.4,0.8,0.2,0,0,0,0.5291502622129182,0.0956,0.06444,0.38529,0.02422,0.25446,0.09532,0.01632,0.06435
0.8,0.2,0.4,0,0,0,0.5291502622129182,0.09553,0.3883,0.02425,0.06171,0.09634,0.0155,0.25474,0.06363
0.8,0.4,0.2,0,0,0,0.5291502622129182,0.09505,0.38274,0.06425,0.02401,0.2574,0.01543,0.09664,0.06448
0.2,0.4,1.0,0,0,0,0.6324555320336759,0.0,0.0,0.0,0.48085,0.0,0.31972,0.11861,0.08082
0.2,1.0,0.4,0,0,0,0.632455532033676,0.0,0.0,0.48118,0.0,0.11996,0.31963,0.0,0.07923
0.4,0.2,1.0,0,0,0,0.6324555320336759,0.0,0.0,0.0,0.47966,0.0,0.11993,0.31927,0.08114
0.4,1.0,0.2,0,0,0,0.632455532033676,0.0,0.0,0.47993,0.0,0.32103,0.11892,0.0,0.08012
1.0,0.2,0.4,0,0,0,0.632455532033676,0.0,0.47917,0.0,0.0,0.11964,0.0,0.3217,0.07949
1.0,0.4,0.2,0,0,0,0.632455532033676,0.0,0.4812,0.0,0.0,0.32028,0.0,0.11901,0.07951
0.2,0.6,0.6,0,0,0,0.5033222956847166,0.12699,0.03159,0.19231,0.19243,0.04824,0.28829,0.04812,0.07203
0.6,0.2,0.6,0,0,0,0.5033222956847166,0.12876,0.19458,0.03179,0.19218,0.04827,0.04753,0.28581,0.07108
0.6,0.6,0.2,0,0,0,0.5033222956847166,0.12721,0.18963,0.19361,0.03134,0.28891,0.04764,0.04857,0.07309
0.2,0.6,0.8,0,0,0,0.5887840577551898,0.0646,0.01598,0.09511,0.25643,0.02281,0.3847,0.06426,0.09611
0.2,0.8,0.6,0,0,0,0.5887840577551898,0.06378,0.01609,0.25499,0.09661,0.06328,0.38366,0.02386,0.09773
0.6,0.2,0.8,0,0,0,0.5887840577551898,0.06407,0.09737,0.01583,0.25543,0.02398,0.06349,0.38221,0.09762
0.6,0.8,0.2,0,0,0,0.5887840577551898,0.06416,0.09601,0.25843,0.01611,0.38324,0.06193,0.02493,0.09519
0.8,0.2,0.6,0,0,0,0.5887840577551898,0.06424,0.25697,0.01574,0.0954,0.06202,0.02377,0.3856,0.09626
0.8,0.6,0.2,0,0,0,0.5887840577551898,0.06408,0.25563,0.09659,0.01599,0.38237,0.02452,0.06351,0.09731
0.2,0.6,1.0,0,0,0,0.6831300510639733,0.0,0.0,0.0,0.32101,0.0,0.47815,0.0798,0.12104
0.2,1.0,0.6,0,0,0,0.6831300510639733,0.0,0.0,0.31995,0.0,0.08054,0.47973,0.0,0.11978
