x1,x2,x3,target_1,target_2,target_3,dist,000,001,010,100,011,110,101,111
0.6,1.0,0.2,0.5,0.5,0.5,0.34156502553198664,0.38575,0.00993,0.38833,0.09943,0.0098,0.10159,0.00251,0.00266
1.0,0.2,0.6,0.5,0.5,0.5,0.34156502553198664,0.38762,0.38769,0.09874,0.01007,0.10117,0.00268,0.00953,0.0025
1.0,0.6,0.2,0.5,0.5,0.5,0.34156502553198664,0.38494,0.38954,0.01002,0.10128,0.00933,0.00246,0.10002,0.00241
0.2,0.8,0.8,0.5,0.5,0.5,0.30000000000000004,0.49959,0.13084,0.13075,0.13031,0.03344,0.03249,0.03381,0.00877
0.8,0.2,0.8,0.5,0.5,0.5,0.30000000000000004,0.50063,0.12913,0.12885,0.13022,0.03395,0.03419,0.03404,0.00899
0.8,0.8,0.2,0.5,0.5,0.5,0.30000000000000004,0.49915,0.12886,0.12959,0.13002,0.03473,0.03439,0.03427,0.00899
0.2,0.8,1.0,0.5,0.5,0.5,0.3785938897200183,0.31366,0.08225,0.08101,0.31901,0.02106,0.08239,0.0803,0.02032
0.2,1.0,0.8,0.5,0.5,0.5,0.3785938897200183,0.3141,0.08163,0.31706,0.08206,0.0821,0.08162,0.02159,0.01984
0.8,0.2,1.0,0.5,0.5,0.5,0.3785938897200183,0.31409,0.08209,0.08301,0.31689,0.02103,0.08019,0.08152,0.02118
0.8,1.0,0.2,0.5,0.5,0.5,0.3785938897200183,0.31751,0.08089,0.31398,0.08274,0.08168,0.08227,0.02065,0.02028
1.0,0.2,0.8,0.5,0.5,0.5,0.3785938897200183,0.31406,0.31379,0.08326,0.08252,0.08304,0.02076,0.08161,0.02096
1.0,0.8,0.2,0.5,0.5,0.5,0.3785938897200183,0.31604,0.31498,0.0809,0.08212,0.08124,0.02156,0.08167,0.02149
0.2,1.0,1.0,0.5,0.5,0.5,0.4434711565216691,0.19831,0.05227,0.19889,0.19745,0.05056,0.19899,0.05147,0.05206
1.0,0.2,1.0,0.5,0.5,0.5,0.4434711565216691,0.19742,0.19929,0.0519,0.19628,0.05138,0.05203,0.20051,0.05119
1.0,1.0,0.2,0.5,0.5,0.5,0.4434711565216691,0.1973,0.19726,0.20034,0.05159,0.19776,0.05265,0.05188,0.05122
0.4,0.4,0.4,0.5,0.5,0.5,0.09999999999999998,0.92653,0.02352,0.02469,0.02356,0.0006,0.00058,0.00052,0.0
0.4,0.4,0.6,0.5,0.5,0.5,0.09999999999999998,0.92769,0.02381,0.02329,0.02337,0.00071,0.00055,0.00055,3e-05
0.4,0.6,0.4,0.5,0.5,0.5,0.09999999999999998,0.92839,0.02264,0.02357,0.0237,0.00056,0.00057,0.00054,3e-05
0.6,0.4,0.4,0.5,0.5,0.5,0.09999999999999998,0.92713,0.02353,0.02377,0.0238,0.00053,0.00066,0.00058,0.0
0.4,0.4,0.8,0.5,0.5,0.5,0.19148542155126766,0.7557,0.01935,0.01901,0.19601,0.00038,0.00468,0.00481,6e-05
0.4,0.8,0.4,0.5,0.5,0.5,0.19148542155126766,0.75488,0.01906,0.19717,0.01861,0.0047,0.00491,0.00056,0.00011
0.8,0.4,0.4,0.5,0.5,0.5,0.19148542155126766,0.75601,0.19754,0.01877,0.01832,0.00451,0.00034,0.00442,9e-05
0.4,0.4,1.0,0.5,0.5,0.5,0.30000000000000004,0.47652,0.01233,0.01186,0.47424,0.00037,0.01237,0.01202,0.00029
0.4,1.0,0.4,0.5,0.5,0.5,0.30000000000000004,0.47606,0.0118,0.47592,0.01189,0.01197,0.01179,0.00026,0.00031
1.0,0.4,0.4,0.5,0.5,0.5,0.30000000000000004,0.47446,0.47687,0.01191,0.0122,0.01176,0.0002,0.01225,0.00035
0.4,0.6,0.6,0.5,0.5,0.5,0.09999999999999998,0.9278,0.02364,0.0235,0.02327,0.00054,0.00066,0.00059,0.0
0.6,0.4,0.6,0.5,0.5,0.5,0.09999999999999998,0.92814,0.02244,0.02383,0.02334,0.00081,0.00073,0.00068,3e-05
0.6,0.6,0.4,0.5,0.5,0.5,0.09999999999999998,0.92952,0.02278,0.02318,0.02268,0.00069,0.00059,0.00054,2e-05
0.4,0.6,0.8,0.5,0.5,0.5,0.19148542155126766,0.75477,0.01955,0.01901,0.19647,0.0004,0.00464,0.00506,0.0001
0.4,0.8,0.6,0.5,0.5,0.5,0.19148542155126766,0.75503,0.01856,0.19723,0.01921,0.00465,0.00466,0.0005,0.00016
0.6,0.4,0.8,0.5,0.5,0.5,0.19148542155126766,0.75653,0.01901,0.01862,0.19587,0.00046,0.00462,0.00477,0.00012
0.6,0.8,0.4,0.5,0.5,0.5,0.19148542155126766,0.75542,0.0198,0.1949,0.01945,0.00501,0.0049,0.00042,0.0001
0.8,0.4,0.6,0.5,0.5,0.5,0.19148542155126766,0.75233,0.19955,0.01886,0.01913,0.00477,0.0004,0.00488,8e-05
0.8,0.6,0.4,0.5,0.5,0.5,0.19148542155126766,0.75826,0.19387,0.01807,0.01917,0.00525,0.00042,0.00483,0.00013
0.4,0.6,1.0,0.5,0.5,0.5,0.30000000000000004,0.47541,0.01206,0.01273,0.47505,0.0003,0.01231,0.01183,0.00031
0.4,1.0,0.6,0.5,0.5,0.5,0.30000000000000004,0.47809,0.01249,0.47241,0.01194,0.01277,0.01175,0.00026,0.00029
0.6,0.4,1.0,0.5,0.5,0.5,0.30000000000000004,0.47845,0.012,0.01181,0.47398,0.00035,0.01123,0.01185,0.00033
0.6,1.0,0.4,0.5,0.5,0.5,0.30000000000000004,0.47449,0.01138,0.4779,0.01173,0.01173,0.01222,0.00027,0.00028
1.0,0.4,0.6,0.5,0.5,0.5,0.30000000000000004,0.4749,0.47614,0.01216,0.01238,0.01193,0.00026,0.01187,0.00036
1.0,0.6,0.4,0.5,0.5,0.5,0.30000000000000004,0.47893,0.47398,0.01123,0.01229,0.01124,0.00028,0.01171,0.00034
0.4,0.8,0.8,0.5,0.5,0.5,0.2516611478423584,0.61293,0.01602,0.15709,0.16239,0.00387,0.04191,0.00462,0.00117
0.8,0.4,0.8,0.5,0.5,0.5,0.2516611478423584,0.61857,0.15671,0.01591,0.15898,0.00386,0.004,0.04102,0.00095
0.8,0.8,0.4,0.5,0.5,0.5,0.2516611478423584,0.61607,0.15802,0.16005,0.01528,0.04148,0.00409,0.00382,0.00119
0.4,0.8,1.0,0.5,0.5,0.5,0.34156502553198664,0.38738,0.00979,0.09977,0.38719,0.00272,0.10009,0.01056,0.0025
0.4,1.0,0.8,0.5,0.5,0.5,0.34156502553198664,0.3897,0.00973,0.38597,0.1007,0.00967,0.09895,0.0026,0.00268
0.8,0.4,1.0,0.5,0.5,0.5,0.34156502553198664,0.38897,0.09971,0.0096,0.3863,0.00257,0.01005,0.10025,0.00255
0.8,1.0,0.4,0.5,0.5,0.5,0.34156502553198664,0.39088,0.10169,0.38383,0.0095,0.09983,0.00936,0.00273,0.00218
1.0,0.4,0.8,0.5,0.5,0.5,0.34156502553198664,0.38715,0.38756,0.00975,0.10004,0.01002,0.00251,0.10029,0.00268
1.0,0.8,0.4,0.5,0.5,0.5,0.34156502553198664,0.38558,0.38863,0.10135,0.00992,0.09985,0.00238,0.00956,0.00273
0.4,1.0,1.0,0.5,0.5,0.5,0.41231056256176607,0.2417,0.00666,0.24382,0.24548,0.00572,0.24478,0.00606,0.00578
1.0,0.4,1.0,0.5,0.5,0.5,0.41231056256176607,0.24265,0.24447,0.0064,0.24307,0.00623,0.00637,0.24447,0.00634
1.0,1.0,0.4,0.5,0.5,0.5,0.41231056256176607,0.24337,0.24439,0.24392,0.00633,0.24409,0.00604,0.00579,0.00607
0.6,0.6,0.6,0.5,0.5,0.5,0.09999999999999998,0.9258,0.02425,0.02468,0.02368,0.00044,0.00056,0.00056,3e-05
